precio,banos,dormitorios,superficie_total,superficie_construida,estacionamiento,latitud,longitud
196180123,4.0,0.0,336.0,167.0,1.0,-33.3760344,-70.6722969
301518607,4.0,8.0,176.0,0.0,0.0,-33.4491431,-70.6279828
110341471,1.0,2.0,128.0,76.0,1.0,-33.5863307,-70.5611212
255664458,2.0,4.0,109.0,0.0,1.0,-33.6929459,-70.3343719
271815833,2.0,4.0,90.0,14.0,1.0,-33.44769,-70.557785
70000000,1.0,2.0,100.0,10.0,1.0,-33.5824538,-70.6439743
166000000,2.0,3.0,188.0,120.0,1.0,-33.5456109,-70.576936
90000000,1.0,3.0,98.0,30.0,1.0,-33.4799445,-70.5700916
156000000,3.0,3.0,128.0,48.0,1.0,-33.3578129,-70.7291319
957264457,5.0,7.0,1160.0,680.0,1.0,-33.3528481,-70.4757389
196967995,2.0,5.0,140.0,-32.0,1.0,-33.4483197,-70.6362076
127241325,2.0,2.0,150.0,65.0,0.0,-33.4612312,-70.7100067
263937114,3.0,5.0,22244.0,9463.0,1.0,-33.5585956,-70.5488513
150000000,3.0,4.0,140.0,0.0,1.0,-33.4160046,-70.6726721
90000000,2.0,3.0,60.0,5.0,1.0,-33.5645903,-70.5767727
137483661,3.0,3.0,149.0,67.0,1.0,-33.6117563,-70.8633082
130000000,1.0,2.0,107.0,34.0,1.0,-33.4907807,-70.7565771
649954991,5.0,6.0,505.0,255.0,1.0,-33.4219755,-70.5565984
100847614,3.0,5.0,200.0,69.0,0.0,-33.4135662,-70.7075002
186000000,2.0,3.0,100.0,-15.0,0.0,-33.4618761,-70.6394217
176000000,2.0,5.0,1031.0,877.0,1.0,-33.5686703,-71.2110443
185149916,2.0,2.0,790.0,0.0,1.0,-33.599576,-70.8714761
352572712,3.0,3.0,385.0,258.0,1.0,-33.5190541,-70.525565
196967995,2.0,3.0,107.0,27.0,1.0,-33.5190294,-70.5611442
374239191,3.0,4.0,467.0,217.0,1.0,-33.5177293,-70.525401
295451993,1.0,3.0,480.0,311.0,1.0,-33.5459753,-70.6586426
232422234,3.0,5.0,264.0,125.0,1.0,-33.4564289,-70.8449573
649600448,7.0,6.0,5000.0,4600.0,1.0,-33.2286938,-70.7167512
115000000,2.0,3.0,120.0,30.0,1.0,-33.5941772,-70.6066371
196967995,3.0,3.0,160.0,63.0,1.0,-33.7305361,-70.7180768
393542055,4.0,4.0,486.0,346.0,1.0,-33.2063796,-70.7285207
127753442,2.0,2.0,51.0,0.0,1.0,-33.4803387,-70.5996906
167000000,4.0,4.0,252.0,114.0,1.0,-33.5038916,-70.6362198
320000000,2.0,3.0,113.0,15.0,1.0,-33.5374162,-70.5826526
96000000,1.0,2.0,117.0,54.0,1.0,-33.509435,-70.7816275
140792723,3.0,3.0,118.0,36.0,1.0,-33.6285955,-70.6828772
503844132,3.0,5.0,436.0,266.0,1.0,-33.4554513,-70.8210566
279000000,2.0,4.0,330.0,0.0,1.0,-33.49245,-70.59661
429390230,4.0,4.0,390.0,190.0,1.0,-33.3159159,-70.6528455
690000000,5.0,5.0,5051.0,-52036.0,1.0,-33.7168326,-70.8531867
180000000,3.0,4.0,100.0,-2.0,1.0,-33.5920344,-70.5602997
705145423,4.0,5.0,850.0,590.0,1.0,-33.2808296,-70.6431574
141816957,1.0,4.0,12159.0,712.0,1.0,-33.4166774,-70.7601841
882416619,6.0,7.0,5200.0,4760.0,1.0,-33.2441598,-70.7070231
653933744,5.0,9.0,6127.0,5811.0,1.0,-33.6675833,-70.8667539
240000000,3.0,3.0,350.0,165.0,1.0,-33.297267,-70.8848817
199990000,1.0,3.0,372.0,271.0,1.0,-33.5581856,-70.593619
168210668,2.0,3.0,195.0,112.0,1.0,-33.2169564,-70.6819482
612570465,6.0,6.0,640.0,370.0,1.0,-33.4578207,-70.8243367
1122717573,5.0,6.0,798.0,483.0,1.0,-33.4355681,-70.5182521
340000000,2.0,4.0,780.0,0.0,1.0,-33.5858661,-70.7026481
164074340,3.0,4.0,200.0,80.0,1.0,-33.6225486,-70.7108014
161513756,3.0,3.0,150.0,72.0,1.0,-33.5725709,-70.8415846
273785513,1.0,3.0,0.0,-135.0,1.0,-33.5070485,-70.7437745
961203817,7.0,7.0,834.0,524.0,1.0,-33.4527182,-70.5202528
230000000,3.0,4.0,180.0,74.0,1.0,-33.5985444,-70.5199495
252119034,3.0,3.0,135.0,0.0,1.0,-33.471954,-70.604377
350603032,4.0,5.0,274.0,134.0,1.0,-33.4861363,-70.5544556
675600224,4.0,4.0,490.0,244.0,1.0,-33.2448696,-70.6220579
413632790,3.0,6.0,250.0,105.0,1.0,-33.4409655,-70.5551555
181210556,3.0,3.0,160.0,62.0,1.0,-33.6344488,-70.6742727
295000000,3.0,3.0,106.0,-64.0,0.0,-33.4519023,-70.6666042
255664458,1.0,2.0,2117.0,1260.0,1.0,-33.4509518,-70.5562952
352572712,2.0,4.0,272.0,176.0,1.0,-33.4197614,-70.5431141
642115665,4.0,5.0,380.0,175.0,1.0,-33.4046521,-70.5400427
299391353,3.0,5.0,228.0,98.0,1.0,-33.3566548,-70.6807292
170000000,3.0,3.0,146.0,51.0,1.0,-33.5975014,-70.541733
508177428,4.0,5.0,160.0,20.0,1.0,-33.3784793,-70.5433526
240000000,1.0,2.0,500.0,290.0,1.0,-33.5492702,-70.5711349
902113418,5.0,5.0,1600.0,1360.0,1.0,-33.345035,-70.475647
240182773,3.0,3.0,1641.0,1538.0,1.0,-33.3537003,-70.684358
750000000,1.0,4.0,1700.0,1560.0,1.0,-33.6072067,-70.9028115
433329590,4.0,6.0,500.0,340.0,1.0,-33.3412698,-70.6645928
120000000,3.0,7.0,254.0,154.0,0.0,-33.5030195,-70.7682094
150000000,2.0,4.0,200.0,65.0,1.0,-33.5529843,-70.6255728
109000000,2.0,4.0,140.0,50.0,1.0,-33.5822012,-70.5601684
141816957,2.0,2.0,180.0,0.0,1.0,-33.48668,-70.62916
433329590,4.0,5.0,5036.0,4896.0,1.0,-33.2397352,-70.7443596
234431308,2.0,3.0,116.0,30.0,1.0,-33.4605957,-70.5533708
145000000,2.0,5.0,145.0,26.0,1.0,-33.5289984,-70.589821
543237731,5.0,6.0,455.0,235.0,1.0,-33.5046382,-70.5492612
212725435,3.0,4.0,269.0,109.0,1.0,-33.6527415,-70.9207268
151941112,2.0,3.0,200.0,71.0,0.0,-33.4424534,-70.7218534
256058394,2.0,4.0,240.0,90.0,1.0,-33.3876458,-70.7291459
441208309,4.0,6.0,300.0,160.0,1.0,-33.4844232,-70.5560272
547571027,5.0,6.0,10000.0,9750.0,1.0,-33.2320525,-70.7141964
170000000,2.0,4.0,5000.0,0.0,1.0,-33.8294669,-70.9515458
626358225,4.0,5.0,280.0,100.0,1.0,-33.3398845,-70.5031183
460000000,3.0,4.0,216.0,95.0,1.0,-33.4969789,-70.5748847
271815833,2.0,4.0,416.0,196.0,1.0,-33.2019117,-70.6519522
100453678,1.0,3.0,132.0,45.0,1.0,-33.6032323,-70.6704189
137000000,1.0,3.0,150.0,55.0,1.0,-33.5164188,-70.5662571
120000000,2.0,4.0,105.0,9.0,1.0,-33.5653213,-70.5901532
135000000,1.0,4.0,170.0,85.0,1.0,-33.5316758,-70.6779647
75000000,1.0,2.0,60.0,6.0,1.0,-33.6130089,-70.555108
866659179,5.0,5.0,2084.0,1684.0,1.0,-33.2695939,-70.6239748
190000000,69.0,63.0,2400.0,0.0,0.0,-33.4336188,-70.6438612
451844581,3.0,3.0,422.0,282.0,1.0,-33.2617204,-70.6461705
210755755,3.0,4.0,230.0,92.0,1.0,-33.4477743,-70.8383413
125000000,2.0,5.0,162.0,7.0,1.0,-33.7316552,-70.7397504
385663335,3.0,4.0,5300.0,5020.0,1.0,-33.6975325,-70.8959999
256058394,3.0,3.0,265.0,150.0,1.0,-33.754995,-70.7450238
165059180,4.0,5.0,154.0,54.0,1.0,-33.6030939,-70.5162925
925749578,4.0,3.0,2670.0,-39355.0,1.0,-33.5280106,-70.5440589
137877597,2.0,3.0,120.0,60.0,1.0,-33.6108233,-70.6873615
153000000,3.0,3.0,100.0,26.0,1.0,-33.5984084,-70.5200699
210000000,2.0,4.0,360.0,250.0,0.0,-33.4411746,-70.7597498
378178551,4.0,4.0,859.0,719.0,1.0,-33.7672081,-70.7419275
212725435,3.0,5.0,5600.0,5380.0,1.0,-33.1913635,-70.8064626
100000000,3.0,5.0,854.0,-6239.0,1.0,-33.5972712,-70.5502031
620000000,2.0,5.0,700.0,560.0,1.0,-33.4307956,-70.56534
85000000,1.0,3.0,112.0,38.0,1.0,-33.5859554,-70.6030899
163000000,3.0,3.0,160.0,69.0,1.0,-33.5459881,-70.7775598
342724312,2.0,3.0,1200.0,1040.0,1.0,-33.7551758,-70.9109922
171362156,1.0,2.0,230.0,130.0,1.0,-33.5245778,-70.6443613
570000000,4.0,6.0,5000.0,4553.0,1.0,-33.5897649,-70.7949356
179000000,2.0,5.0,160.0,51.0,1.0,-33.4994482,-70.6664288
130000000,1.0,3.0,130.0,60.0,1.0,-33.5748634,-70.6946106
225000000,2.0,3.0,200.0,119.0,1.0,-33.5373688,-70.5711142
393935991,2.0,3.0,155.0,55.0,1.0,-33.42858,-70.56971
216664795,2.0,3.0,310.0,205.0,1.0,-33.1972808,-70.6505683
583694957,3.0,5.0,670.0,520.0,1.0,-33.4854948,-70.6554714
480000000,4.0,5.0,580.0,370.0,1.0,-33.49686,-70.66301
148000000,2.0,4.0,250.0,110.0,1.0,-33.5858563,-70.6990791
140000000,2.0,4.0,162.0,42.0,1.0,-33.4530096,-70.7198819
429390230,3.0,4.0,5000.0,4801.0,0.0,-33.6096368,-70.8309812
150000000,1.0,3.0,187.0,79.0,1.0,-33.4884309,-70.6664041
598782706,5.0,5.0,183.0,10.0,1.0,-33.4220652,-70.5693823
588934306,3.0,6.0,360.0,154.0,1.0,-33.4413382,-70.5918862
15500000,1.0,1.0,18.0,0.0,0.0,-33.8857208,-71.2379924
374239191,2.0,3.0,266.0,170.0,1.0,-33.4605118,-70.5828668
140000000,1.0,3.0,176.0,67.0,1.0,-33.3690155,-70.6817905
906052778,4.0,6.0,374.0,124.0,1.0,-33.3810719,-70.5385036
157180460,1.0,4.0,180.0,94.0,1.0,-33.4080525,-70.6767237
180000000,3.0,4.0,130.0,30.0,1.0,-33.5178942,-70.6589946
141816957,2.0,5.0,370.0,240.0,1.0,-33.5419713,-70.6325691
598388770,4.0,5.0,500.0,240.0,1.0,-33.3263171,-70.6274953
280000000,2.0,3.0,230.0,0.0,1.0,-33.5063794,-70.727865
255664458,3.0,3.0,200.0,101.0,1.0,-33.4797056,-70.5483456
90605278,1.0,2.0,131.0,83.0,1.0,-33.5577514,-70.707598
626358225,5.0,4.0,204.0,64.0,1.0,-33.3145569,-70.5431577
98500000,3.0,3.0,95.0,25.0,1.0,-33.6524313,-70.900216
125000000,2.0,4.0,130.0,58.0,1.0,-33.5803977,-70.5927986
315148792,2.0,3.0,5000.0,4860.0,1.0,-33.2423588,-70.7661291
1417381694,6.0,6.0,5000.0,700.0,1.0,-33.2802116,-70.7199452
240300954,1.0,6.0,225.0,88.0,0.0,-33.4115897,-70.7136177
90000000,1.0,2.0,54.0,2.0,1.0,-33.6005496,-70.5666605
965143177,6.0,4.0,51878.0,51656.0,1.0,-33.414905,-70.5073158
669297248,4.0,3.0,280.0,115.0,1.0,-33.3466993,-70.5477757
110000000,1.0,2.0,109.0,49.0,1.0,-33.5319823,-70.5782057
193028635,2.0,5.0,180.0,60.0,1.0,-33.4853136,-70.7487646
270000000,3.0,4.0,320.0,205.0,1.0,-33.535651,-70.5439935
629903649,3.0,3.0,300.0,167.0,1.0,-33.3897391,-70.5335018
143000000,2.0,3.0,170.0,100.0,1.0,-33.6152133,-70.8865545
417572150,3.0,5.0,252.0,115.0,1.0,-33.4198362,-70.5484131
90000000,1.0,3.0,300.0,30.0,1.0,-33.5488847,-70.6850205
105000000,2.0,6.0,140.0,26.0,1.0,-33.4064982,-70.7276733
105000000,2.0,3.0,17672.0,7816.0,0.0,-33.5471713,-70.6368398
58000000,1.0,2.0,80.0,20.0,0.0,-33.6142368,-70.6213985
92574958,1.0,2.0,106.0,0.0,1.0,-33.4027204,-70.7136533
150000000,4.0,6.0,300.0,210.0,1.0,-33.4208916,-70.7230758
81000000,1.0,3.0,114710.0,114654.0,1.0,-33.3018334,-70.8825241
549540707,4.0,6.0,2500.0,2160.0,1.0,-33.6420414,-70.6775988
80000000,1.0,3.0,60.0,10.0,1.0,-33.5504486,-70.6149991
130000000,1.0,4.0,120.0,40.0,1.0,-33.5523089,-70.6115723
139847277,2.0,3.0,120.0,60.0,1.0,-33.7479811,-70.7456657
150000000,1.0,5.0,180.0,0.0,1.0,-33.3736363,-70.6855282
1181807972,8.0,9.0,5000.0,4452.0,1.0,-33.5294966,-70.5420935
125000000,1.0,3.0,160.0,73.0,1.0,-33.410458,-70.7092036
590903986,4.0,6.0,490.0,236.0,1.0,-33.4494948,-70.5888425
115000000,1.0,3.0,120.0,40.0,1.0,-33.5738993,-70.5630336
182589332,1.0,3.0,200.0,0.0,1.0,-33.3944141,-70.6391233
138665469,2.0,3.0,300.0,220.0,1.0,-33.5156639,-70.5680291
306000000,3.0,6.0,373.0,213.0,1.0,-33.4858657,-70.7598473
110000000,2.0,2.0,128.0,0.0,1.0,-33.5365406,-70.7851136
80000000,1.0,3.0,177.0,127.0,1.0,-33.8009198,-70.7394941
150000000,2.0,4.0,325.0,215.0,1.0,-33.5696121,-70.789894
170000000,3.0,3.0,120.0,20.0,1.0,-33.363528,-70.7209448
386057271,3.0,4.0,5000.0,0.0,1.0,-33.651699,-70.7814668
65000000,1.0,2.0,8.0,-4.0,0.0,-33.5788298,-70.6345176
209180011,4.0,5.0,228.0,89.0,1.0,-33.5527703,-70.5333377
85000000,1.0,2.0,84.0,0.0,0.0,-33.6438997,-70.3535814
413238854,2.0,4.0,360.0,145.0,1.0,-33.4881608,-70.6565501
334845592,3.0,3.0,400.0,270.0,1.0,-33.534193,-70.5791948
1083323974,5.0,6.0,486.0,211.0,1.0,-33.3970645,-70.5856975
412057046,2.0,3.0,307.0,-537.0,1.0,-33.4475024,-70.5852931
693327343,4.0,5.0,450.0,280.0,1.0,-33.3316391,-70.5123731
297421673,3.0,4.0,780.0,630.0,1.0,-33.4561488,-70.852281
141816957,3.0,3.0,151.0,56.0,1.0,-33.5873008,-70.5473287
212725435,2.0,5.0,225.0,105.0,1.0,-33.4541252,-70.767505
180000000,2.0,4.0,200.0,110.0,1.0,-33.5531019,-70.5522457
129000000,3.0,4.0,120.0,33.0,1.0,-33.5298624,-70.7912538
90000000,1.0,3.0,160.0,68.0,1.0,-33.52157,-70.62427
3407546318,6.0,35.0,1100.0,0.0,1.0,-33.4349252,-70.6325474
137877597,2.0,3.0,122.0,14.0,1.0,-33.503884,-70.7860524
177271196,3.0,5.0,180.0,0.0,1.0,-33.418619,-70.7397763
160000000,2.0,4.0,162.0,82.0,1.0,-33.4662396,-70.7326607
259997754,3.0,4.0,290.0,130.0,1.0,-33.4530772,-70.8509244
382117911,3.0,4.0,300.0,100.0,1.0,-33.5051474,-70.654887
135000000,1.0,3.0,70.0,20.0,1.0,-33.5236362,-70.7924044
190000000,2.0,4.0,512.0,-856.0,1.0,-33.3819694,-70.6788093
161119820,4.0,3.0,169.0,0.0,1.0,-33.5313072,-70.7956382
261297743,3.0,2.0,287.0,64.0,1.0,-33.5202565,-70.5755175
70000000,1.0,2.0,72.0,0.0,1.0,-33.55023,-70.79635
340360696,3.0,3.0,324.0,210.0,1.0,-33.5126886,-70.5224062
190000000,2.0,4.0,512.0,375.0,1.0,-33.3819695,-70.6788093
562934530,5.0,5.0,716.0,413.0,1.0,-33.2181846,-70.665927
208746681,1.0,3.0,200.0,122.0,1.0,-33.3531978,-70.5075936
98000000,2.0,3.0,101.0,-29.0,1.0,-33.5680523,-70.5942438
90605278,1.0,2.0,131.0,83.0,1.0,-33.5575815,-70.7080164
97105222,2.0,3.0,1328.0,-5480.0,1.0,-33.5441083,-70.7751202
79000000,2.0,3.0,85.0,15.0,1.0,-33.7302973,-70.7741027
374239191,3.0,4.0,398.0,248.0,1.0,-33.4554187,-70.8482682
90000000,2.0,4.0,178.0,24.0,1.0,-33.4904376,-70.6841258
402524583,4.0,8.0,375.0,125.0,1.0,-33.4482831,-70.6077718
539692307,2.0,5.0,600.0,410.0,1.0,-33.4148854,-70.6612998
80000000,1.0,3.0,120000.0,119932.0,1.0,-33.4843835,-70.6771282
138000000,2.0,4.0,170.0,0.0,1.0,-33.5608111,-70.5906223
433329590,2.0,6.0,352.0,195.0,0.0,-33.4050104,-70.6440335
72000000,2.0,3.0,60.0,10.0,1.0,-33.4343505,-70.7636924
115000000,3.0,4.0,100.0,20.0,1.0,-33.5492331,-70.7642853
148000000,3.0,5.0,110.0,-922.0,1.0,-33.4866055,-70.7733364
137877597,2.0,3.0,168.0,88.0,1.0,-33.478374,-70.735825
130000000,1.0,4.0,645.0,514.0,1.0,-33.6760016,-70.2137407
183180236,3.0,3.0,1615.0,-8477.0,1.0,-33.3812352,-70.7178805
210000000,2.0,5.0,312.0,178.0,1.0,-33.5244543,-70.6084364
97000000,1.0,3.0,146.0,83.0,1.0,-33.5916508,-70.5735506
127000000,1.0,3.0,400.0,326.0,1.0,-33.6025403,-70.876804
130000000,1.0,2.0,70.0,-35.0,1.0,-33.364514,-70.5043976
171362156,4.0,4.0,232.0,109.0,1.0,-33.4098619,-70.6310089
86665918,1.0,3.0,79.0,7.0,1.0,-33.6130144,-70.7101905
342330376,3.0,3.0,370.0,246.0,1.0,-33.2282707,-70.6685251
283633913,2.0,4.0,250.0,80.0,1.0,-33.5198409,-70.5405642
70000000,1.0,4.0,54.0,-56.0,0.0,-33.4097548,-70.736612
142000000,2.0,3.0,144.0,44.0,1.0,-33.5578009,-70.5585169
150000000,2.0,4.0,120.0,40.0,1.0,-33.498057,-70.5918274
145756317,1.0,3.0,197.0,-7239.0,0.0,-33.5143682,-70.6844365
170000000,2.0,3.0,63.0,0.0,1.0,-33.5998684,-70.8603841
181210556,3.0,3.0,197.0,87.0,1.0,-33.2974399,-70.8721213
193028635,2.0,5.0,282.0,164.0,1.0,-33.5545506,-70.5792238
298997417,4.0,4.0,253.0,133.0,1.0,-33.4847107,-70.5595126
165000000,2.0,3.0,200.0,109.0,1.0,-33.5581798,-70.5797744
69000000,1.0,2.0,74.0,12.0,1.0,-33.6229524,-70.6264709
235573722,3.0,3.0,120.0,-70.0,1.0,-33.3876316,-70.7276275
120000000,1.0,2.0,150.0,90.0,1.0,-33.5726882,-70.5777685
110302077,2.0,3.0,108.0,40.0,1.0,-33.5611068,-70.7912527
117000000,1.0,2.0,60.0,0.0,0.0,-33.4080868,-70.6566641
720902863,4.0,5.0,590.0,354.0,1.0,-33.344829,-70.4998922
87000000,2.0,4.0,135.0,56.0,1.0,-33.5526666,-70.6223615
148000000,2.0,5.0,200.0,50.0,1.0,-33.4910255,-70.60363
118141404,2.0,3.0,178.0,110.0,1.0,-33.2934317,-70.8753663
170000000,3.0,4.0,140.0,47.0,1.0,-33.5622434,-70.781335
374239191,4.0,5.0,490.0,168.0,1.0,-33.3582063,-70.6625455
94703000,2.0,6.0,140.0,42.0,1.0,-33.4092319,-70.6575903
511722852,4.0,4.0,460.0,320.0,1.0,-33.316771,-70.6466849
892265019,3.0,4.0,550.0,330.0,1.0,-33.3165691,-70.5674081
125000000,1.0,3.0,190.0,110.0,1.0,-33.3806473,-70.6878832
165453116,3.0,3.0,125.0,35.0,1.0,-33.4839708,-70.7715121
295451993,4.0,3.0,300.0,120.0,1.0,-33.529529,-70.5604541
107544525,2.0,3.0,118.0,58.0,1.0,-33.6800613,-70.9974899
75399349,1.0,3.0,94.0,34.0,1.0,-33.5788071,-70.6624409
80000000,1.0,2.0,120.0,69.0,1.0,-33.5275296,-70.7008894
196967995,3.0,4.0,138.0,28.0,1.0,-33.4938324,-70.7784338
984446040,6.0,4.0,3700.0,3230.0,1.0,-33.2250265,-70.6637095
120000000,3.0,3.0,75.0,-125.0,1.0,-33.614172,-70.6885693
468783829,3.0,4.0,5500.0,5360.0,1.0,-33.2309628,-70.7945928
432935654,3.0,4.0,800.0,634.0,1.0,-33.2165635,-70.6665038
210755755,2.0,3.0,100.0,-27.0,1.0,-33.5086989,-70.7508759
95000000,2.0,6.0,150.0,0.0,1.0,-33.5188574,-70.7859064
50000000,1.0,3.0,133.0,97.0,1.0,-33.2783919,-70.8850879
350000000,3.0,5.0,400.0,200.0,1.0,-33.5285753,-70.6698002
86000000,1.0,3.0,60.0,9.0,1.0,-33.5043201,-70.7974404
129998877,2.0,3.0,200.0,130.0,1.0,-33.454186,-70.7066134
346663672,3.0,3.0,320.0,201.0,1.0,-33.5189652,-70.5258147
68000000,1.0,3.0,160.0,75.0,1.0,-33.678455,-70.9434996
460000000,3.0,4.0,150.0,-50.0,1.0,-33.4379064,-70.6212372
238528242,3.0,3.0,146.0,28.0,1.0,-33.4603617,-70.7242925
348633352,3.0,4.0,114.0,14.0,1.0,-33.4489908,-70.5787263
82000000,1.0,3.0,120.0,30.0,1.0,-33.4172071,-70.7614874
149000000,2.0,4.0,165.0,85.0,1.0,-33.5434623,-70.6621626
125000000,3.0,5.0,180.0,40.0,1.0,-33.5532733,-70.6287227
65000000,1.0,3.0,150.0,90.0,1.0,-33.6741163,-71.2095759
166556137,3.0,4.0,175.0,66.0,1.0,-33.3288569,-70.7484112
70000000,1.0,3.0,0.0,0.0,0.0,-33.384199,-70.731713
1162111172,6.0,6.0,1100.0,605.0,1.0,-33.4111731,-70.5249746
130000000,1.0,2.0,218.0,168.0,1.0,-33.5058514,-70.7670739
110000000,2.0,5.0,46.0,0.0,1.0,-33.3264929,-70.7639768
151665356,2.0,3.0,145.0,65.0,1.0,-33.7276585,-70.7147677
79969006,1.0,3.0,147.0,67.0,1.0,-33.5172037,-70.6982197
120000000,2.0,3.0,69.0,-93.0,1.0,-33.4877656,-70.7632704
114241437,1.0,3.0,56.0,-64.0,1.0,-33.4108012,-70.6913733
150000000,2.0,3.0,110.0,45.0,1.0,-33.5125539,-71.1160808
98483998,1.0,3.0,180.0,100.0,1.0,-33.6083096,-70.5850278
283633913,2.0,3.0,280.0,0.0,1.0,-33.4400526,-70.5637936
73000000,1.0,2.0,83.0,41.0,1.0,-33.6236066,-70.706134
194998315,2.0,4.0,152.0,35.0,1.0,-33.3856835,-70.7223622
492026052,2.0,4.0,393.0,293.0,1.0,-33.408741,-70.5582693
150000000,2.0,2.0,189.0,116.0,1.0,-33.5465216,-70.575392
130000000,2.0,3.0,162.0,61.0,1.0,-33.5464438,-70.5952113
551116451,3.0,4.0,315.0,175.0,1.0,-33.4441797,-70.5495094
93000000,1.0,2.0,126.0,40.0,1.0,-33.6028858,-70.871407
177271196,3.0,3.0,913.0,752.0,1.0,-33.6431336,-70.6984087
159000000,2.0,3.0,140.0,28.0,0.0,-33.443882,-70.6687862
271815833,2.0,4.0,92000.0,91840.0,1.0,-33.3863367,-71.0130106
126671000,2.0,5.0,162.0,0.0,1.0,-33.4155884,-70.7358627
85000000,1.0,3.0,80.0,-9.0,1.0,-33.5635516,-70.7022143
67000000,2.0,3.0,18.0,0.0,1.0,-33.4161059,-70.7620855
265906794,2.0,3.0,96.0,0.0,1.0,-33.4511915,-70.5614797
453026389,4.0,10.0,650.0,200.0,1.0,-33.3893035,-70.6431379
50000000,1.0,2.0,52.0,0.0,1.0,-33.3672394,-70.6399022
163483436,2.0,4.0,136.0,7.0,1.0,-33.4082712,-70.6655554
130629174,1.0,4.0,85.0,5.0,1.0,-33.4525621,-70.7129198
180000000,2.0,4.0,5000.0,4900.0,1.0,-33.5187119,-71.0964182
84900000,1.0,4.0,75.0,11.0,1.0,-33.363138,-70.7433315
109000000,2.0,3.0,113.0,49.0,1.0,-33.5930013,-70.5996117
177271196,2.0,3.0,200.0,110.0,1.0,-33.4505283,-70.7657524
295000000,1.0,3.0,500.0,300.0,1.0,-33.5446859,-70.6580792
140000000,2.0,4.0,152.0,-9673.0,1.0,-33.3990459,-70.6360797
98000000,2.0,4.0,116.0,0.0,1.0,-33.4642412,-70.6921342
129000000,4.0,7.0,186.0,0.0,0.0,-33.428606,-70.6712677
155644110,3.0,4.0,13337.0,0.0,1.0,-33.4915574,-70.7755253
105000000,1.0,3.0,95.0,0.0,0.0,-33.4409846,-70.730076
180000000,1.0,4.0,250.0,50.0,1.0,-33.5515339,-70.6836688
85365929,2.0,3.0,100.0,30.0,1.0,-33.6107087,-70.8877513
70000000,1.0,2.0,90.0,30.0,1.0,-33.618253,-70.6241278
386057271,2.0,8.0,410.0,69.0,0.0,-33.4559552,-70.6368772
131968557,3.0,4.0,240.0,140.0,1.0,-33.2977971,-70.8772399
55000000,1.0,4.0,60.0,0.0,0.0,-33.6228065,-70.5972128
150000000,1.0,2.0,153.0,69.0,1.0,-33.5031241,-70.6444509
185000000,1.0,3.0,200.0,0.0,1.0,-33.4616425,-70.5551916
259997754,3.0,4.0,200.0,110.0,1.0,-33.462652,-70.5788964
229000000,3.0,5.0,220.0,30.0,1.0,-33.4687475,-70.5843201
75000000,1.0,3.0,90.0,0.0,1.0,-33.4493374,-70.6340619
208000000,3.0,4.0,120.0,20.0,1.0,-33.5192693,-70.5679039
204846715,2.0,3.0,277.0,154.0,1.0,-33.5903123,-70.7070774
88000000,1.0,2.0,74.0,20.0,1.0,-33.4860362,-70.7635836
499000000,3.0,6.0,312.0,144.0,1.0,-33.4109653,-70.5632048
140000000,2.0,5.0,200.0,0.0,1.0,-33.6008653,-70.8828528
374239191,3.0,4.0,450.0,320.0,1.0,-33.4895103,-70.5978613
163000000,1.0,3.0,330.0,264.0,1.0,-33.5177338,-70.7524493
150000000,1.0,2.0,118.0,78.0,1.0,-33.53536,-70.60126
158000000,2.0,4.0,2525.0,2395.0,1.0,-33.5197378,-70.76793
1477259965,8.0,5.0,3946.0,3496.0,1.0,-33.2845506,-70.6391053
148000000,1.0,6.0,196.0,56.0,1.0,-33.4906724,-70.6710411
190000000,3.0,5.0,178.0,70.0,1.0,-33.52422,-70.75971
75000000,3.0,5.0,100.0,0.0,0.0,-33.4269061,-70.7402438
120000000,3.0,6.0,155.0,15.0,1.0,-33.5069343,-70.6850095
181210556,2.0,3.0,150.0,80.0,1.0,-33.6101407,-70.5386427
341739472,5.0,11.0,180.0,3.0,1.0,-33.4652184,-70.5433949
200000000,2.0,6.0,180.0,0.0,1.0,-33.4419328,-70.7001218
130000000,2.0,2.0,220.0,20.0,1.0,-33.5691894,-70.6685056
2363615943,5.0,12.0,2400.0,2000.0,1.0,-33.7306113,-70.7469396
102000000,1.0,7.0,166.0,46.0,0.0,-33.4611679,-70.6896804
583025266,4.0,4.0,5000.0,4803.0,1.0,-33.272684,-70.6958848
110302077,2.0,2.0,80.0,0.0,0.0,-33.5017,-70.79405
180000000,2.0,3.0,291.0,0.0,1.0,-33.5284373,-70.6243338
68775709,1.0,2.0,49.0,-20.0,1.0,-33.4004332,-70.7493794
125000000,2.0,4.0,137.0,11.0,1.0,-33.6104288,-70.5840834
102000000,2.0,2.0,114.0,42.0,1.0,-33.733407,-70.763334
65000000,1.0,2.0,92.0,25.0,1.0,-33.811627,-70.7407454
106000000,2.0,4.0,133.0,43.0,1.0,-33.5117836,-70.7743709
155000000,2.0,5.0,179.0,30.0,0.0,-33.4108135,-70.6733393
512116788,5.0,5.0,5679.0,5461.0,1.0,-33.4955413,-71.1529117
273785513,2.0,4.0,205.0,125.0,1.0,-33.4597426,-70.5599825
413632790,3.0,4.0,255.0,149.0,1.0,-33.394116,-70.5475107
80000000,2.0,3.0,96.0,26.0,1.0,-33.4018323,-70.7192225
