precio,banos,dormitorios,superficie_total,superficie_construida,estacionamiento,latitud,longitud,comuna
105000000.0,3.0,3.0,100.0,78.0,0.0,-33.5920344,-70.5602997,Puente Alto
100000000.0,3.0,3.0,162.0,90.0,1.0,-33.6283506,-70.5873932,Puente Alto
72000000.0,1.0,3.0,70.0,60.0,1.0,-33.5729406,-70.607711,Puente Alto
68000000.0,1.0,2.0,106.0,65.0,1.0,-33.6067338,-70.5937917,Puente Alto
120000000.0,1.0,3.0,172.0,75.0,1.0,-33.5988166,-70.5743157,Puente Alto
75000000.0,2.0,4.0,162.0,75.0,0.0,-33.5728054,-70.6630932,El Bosque
90000000.0,2.0,3.0,130.0,62.0,1.0,-33.5778003,-70.555251,Puente Alto
73000000.0,1.0,3.0,80.0,65.0,1.0,-33.6101321,-70.5949004,Puente Alto
76000000.0,1.0,3.0,118.0,70.0,1.0,-33.582362,-70.5975772,Puente Alto
92000000.0,1.0,3.0,93.0,76.0,1.0,-33.5759213,-70.6009091,Puente Alto
85000000.0,1.0,3.0,70.0,58.0,0.0,-33.5739013,-70.6025353,Puente Alto
203190000.0,3.0,4.0,178.0,113.0,0.0,-33.6009049,-70.5815265,Puente Alto
125000000.0,1.0,3.0,137.0,55.0,0.0,-33.5963041,-70.5831461,Puente Alto
386451750.0,4.0,8.0,6200.0,135.0,0.0,-33.7220556,-70.5734772,Pirque
138000000.0,2.0,4.0,122.0,90.0,0.0,-33.5897872,-70.5672757,Puente Alto
652552500.0,6.0,6.0,5050.0,380.0,1.0,-33.7324083,-70.5740912,Pirque
75000000.0,1.0,3.0,72.0,54.0,1.0,-33.6126237,-70.5858141,Puente Alto
90000000.0,1.0,2.0,90.0,56.0,1.0,-33.6137547,-70.5218743,Puente Alto
76000000.0,1.0,3.0,118.0,70.0,1.0,-33.5827884,-70.5980405,Puente Alto
175837500.0,3.0,4.0,130.0,110.0,1.0,-33.5032464999999,-70.7860677,Maipú
90000000.0,1.0,4.0,144.0,139.0,1.0,-33.5307137,-70.6084437,La Florida
194593500.0,3.0,,336.0,169.0,1.0,-33.3760345,-70.6722968999999,Conchalí
140000000.0,2.0,6.0,100.0,118.0,1.0,-33.5566305,-70.5944957,La Florida
715072500.0,3.0,3.0,327.0,180.0,1.0,-33.3990258166016,-70.5484236026224,Las Condes
265983525.0,1.0,3.0,508.0,68.0,1.0,-33.4613307,-70.5611985,La Reina
228784125.0,2.0,3.0,284.0,90.0,1.0,-33.4612815,-70.5563931,La Reina
408333750.0,2.0,3.0,284.0,98.0,1.0,-33.4506128,-70.5685668,La Reina
210000000.0,2.0,3.0,206.0,100.0,1.0,-33.387033,-70.730229,Quilicura
155000000.0,1.0,3.0,138.0,100.0,1.0,-33.5427072916683,-70.6642665974581,La Cisterna
95000000.0,1.0,3.0,150.0,51.0,1.0,-33.441548,-70.7700287,Pudahuel
110000000.0,2.0,3.0,95.0,65.0,1.0,-33.4380425,-70.7708756999999,Pudahuel
1111.0,,,1111.0,1111.0,0.0,-33.4433545,-70.6739433,Santiago
97687500.0,2.0,3.0,77.0,128.0,1.0,-33.5833333,-70.7,San Bernardo
139497750.0,2.0,2.0,285.0,72.0,1.0,-33.6003638,-70.5720711,Puente Alto
476715000.0,6.0,6.0,535.0,535.0,1.0,-33.4470168,-70.6662102,Santiago
476715000.0,6.0,6.0,535.0,535.0,1.0,-33.4470168,-70.6662102,Santiago
773685000.0,15.0,11.0,364.0,364.0,1.0,-33.4351559273458,-70.6342292810424,Providencia
773685000.0,15.0,11.0,364.0,364.0,1.0,-33.4351559273458,-70.6342292810424,Providencia
110000000.0,1.0,3.0,210.0,86.0,1.0,-33.4927819,-70.6743659,Pedro Aguirre Cerda
110000000.0,1.0,3.0,210.0,86.0,1.0,-33.4927819,-70.6743659,Pedro Aguirre Cerda
92000000.0,1.0,3.0,200.0,71.0,1.0,-33.4830451,-70.6617268,Pedro Aguirre Cerda
92000000.0,1.0,3.0,200.0,71.0,1.0,-33.4830451,-70.6617268,Pedro Aguirre Cerda
285000000.0,3.0,7.0,207.0,207.0,1.0,-33.5112396595106,-70.6539479602966,San Miguel
285000000.0,3.0,7.0,207.0,207.0,1.0,-33.5112396595106,-70.6539479602966,San Miguel
333200000.0,3.0,6.0,240.0,155.0,1.0,-33.3580691,-70.6707855,Huechuraba
140000000.0,3.0,4.0,120.0,139.0,1.0,-33.54505648,-70.761711,Maipú
547050000.0,1.0,3.0,350.0,90.0,1.0,-33.39148967,-70.56744933,Vitacura
429825000.0,4.0,5.0,250.0,150.0,1.0,-33.43253178,-70.5542766,La Reina
547050000.0,1.0,3.0,350.0,90.0,1.0,-33.39135531,-70.56715965,Vitacura
547050000.0,1.0,3.0,350.0,90.0,1.0,-33.39135531,-70.56715965,Vitacura
547050000.0,1.0,3.0,350.0,90.0,1.0,-33.39148967,-70.56744933,Vitacura
429825000.0,4.0,5.0,250.0,150.0,1.0,-33.43253178,-70.5542766,La Reina
242265000.0,2.0,3.0,484.0,140.0,1.0,-33.4284638,-70.7039996,Quinta Normal
125000000.0,1.0,2.0,162.0,116.0,1.0,-33.4925158722495,-70.722398628836,Cerrillos
140000000.0,,,450.0,28.0,0.0,-33.4673877018008,-70.5403574158386,Peñalolén
140000000.0,,,450.0,28.0,0.0,-33.4673877018008,-70.5403574158386,Peñalolén
110000000.0,1.0,2.0,159.0,59.0,1.0,-33.4171835,-70.6753394,Independencia
121132500.0,2.0,5.0,156.0,127.0,1.0,-33.5747697,-70.6087716,Puente Alto
840112500.0,4.0,5.0,373.0,220.0,0.0,-33.4145296,-70.6084544,Providencia
95000000.0,1.0,3.0,54.0,54.0,0.0,-33.5424243,-70.7857246,Maipú
135000000.0,2.0,5.0,208.0,111.0,0.0,-33.5848846,-70.7137273,San Bernardo
110000000.0,2.0,4.0,121.0,65.0,1.0,-33.5583047,-70.7934248,Maipú
160207500.0,3.0,6.0,220.0,220.0,1.0,-33.5049267,-70.7243684,Cerrillos
406380000.0,4.0,4.0,512.0,173.0,0.0,-33.4533422,-70.8222423,Pudahuel
193421250.0,3.0,3.0,321.0,110.0,0.0,-33.7573031,-70.9083427,Isla de Maipo
150000000.0,2.0,4.0,131.0,100.0,1.0,-33.5644645,-70.7845465,Maipú
180000000.0,2.0,4.0,83.0,68.0,0.0,-33.4526025,-70.6633132,Santiago
75000000.0,1.0,3.0,70.0,50.0,1.0,-33.5082233,-70.7837012,Maipú
109019250.0,1.0,2.0,200.0,80.0,1.0,-33.4828989,-70.6615261,Pedro Aguirre Cerda
507975000.0,5.0,6.0,432.0,168.0,1.0,-33.4903868,-70.5411647,Peñalolén
138716250.0,2.0,3.0,108.0,75.0,1.0,-33.6031212,-70.5856929,Puente Alto
621292500.0,5.0,5.0,600.0,220.0,1.0,-33.3430229,-70.5020084,Lo Barnechea
425526750.0,3.0,3.0,215.0,116.0,1.0,-33.4304806,-70.5647467,Las Condes
175837500.0,4.0,3.0,169.0,137.0,1.0,-33.5311635,-70.7957364,Maipú
180000000.0,3.0,4.0,100.0,102.0,1.0,-33.5920343999999,-70.5602997,Puente Alto
96000000.0,1.0,3.0,163.0,62.0,1.0,-33.4755763,-70.7058207,Estación Central
343860000.0,3.0,3.0,400.0,120.0,0.0,-33.519702,-70.5302816,La Florida
115000000.0,2.0,3.0,168.0,102.0,1.0,-33.3915822,-70.6855344,Conchalí
134808750.0,1.0,3.0,200.0,93.0,1.0,-33.516997,-70.7549958,Maipú
75000000.0,1.0,2.0,111.0,49.0,0.0,-33.5898119,-70.5988008,Puente Alto
390750000.0,4.0,4.0,240.0,160.0,1.0,-33.3662798,-70.4993758,Lo Barnechea
339952500.0,4.0,4.0,345.0,137.0,0.0,-33.5613841,-70.8322721,Padre Hurtado
180000000.0,2.0,3.0,220.0,,1.0,-33.4617466,-70.7069954,Estación Central
818621250.0,5.0,5.0,946.0,252.0,1.0,-33.2778,-70.625278,Colina
134000000.0,2.0,4.0,115.0,127.0,1.0,-33.6054691,-70.8888276,Peñaflor
461085000.0,3.0,3.0,450.0,140.0,0.0,-33.2575288,-70.6274601,Colina
175000000.0,1.0,3.0,200.0,180.0,1.0,-33.4016593,-70.6620822,Independencia
110000000.0,1.0,3.0,181.0,37.0,0.0,-33.60955,-70.57591,Puente Alto
75000000.0,1.0,2.0,75.0,66.0,0.0,-33.4816402,-70.5719068,Peñalolén
48000000.0,1.0,2.0,,,1.0,-33.7425581,-70.8990738999999,Isla de Maipo
280000000.0,2.0,3.0,375.0,115.0,1.0,-33.547347,-70.6716879,El Bosque
179745000.0,3.0,3.0,140.0,93.0,1.0,-33.5995809022443,-70.8527772957536,Peñaflor
69944250.0,1.0,2.0,84.0,84.0,0.0,-33.8081235,-70.7363682,Paine
75000000.0,2.0,,,,0.0,-33.5893111,-70.6181258,La Pintana
149500950.0,1.0,3.0,220.0,100.0,1.0,-33.5683135999999,-70.6847659,El Bosque
242265000.0,4.0,5.0,273.0,135.0,1.0,-33.4498939,-70.8422751,Pudahuel
95616525.0,1.0,2.0,160.0,58.0,1.0,-33.4262480321489,-70.7516098022461,Cerro Navia
140000000.0,2.0,4.0,175.0,80.0,1.0,-33.591345,-70.5701626,Puente Alto
80000000.0,1.0,3.0,60.0,50.0,1.0,-33.5505646,-70.6158204,La Granja
133000000.0,2.0,2.0,112.0,64.0,1.0,-33.3954157999999,-70.750503,Renca
185000000.0,1.0,4.0,250.0,140.0,1.0,-33.4541433,-70.7117866999999,Lo Prado
620000000.0,,5.0,700.0,140.0,1.0,-33.430803,-70.5652952,Las Condes
87000000.0,2.0,4.0,135.0,79.0,1.0,-33.5526666,-70.6223614,La Granja
116000000.0,2.0,3.0,187.0,187.0,1.0,-33.3751171,-70.6335267,Huechuraba
95.0,2.0,3.0,85.0,76.0,1.0,-33.58978,-70.5697,Puente Alto
307520250.0,2.0,4.0,450.0,130.0,1.0,-33.3608696999999,-70.7246503,Quilicura
140000000.0,3.0,4.0,180.0,180.0,0.0,-33.5462736,-70.7791209,Maipú
318461250.0,2.0,4.0,350.0,125.0,1.0,-33.536638,-70.5525339,La Florida
367305000.0,2.0,4.0,270.0,150.0,1.0,-33.4566543,-70.5607644,La Reina
119960250.0,1.0,2.0,70.0,70.0,1.0,-33.362405,-70.5117504,Lo Barnechea
305761875.0,5.0,10.0,406.0,453.0,1.0,-33.3986361,-70.647311,Recoleta
95000000.0,1.0,3.0,144.0,76.0,0.0,-33.4766237,-70.5891592,Macul
68000000.0,1.0,2.0,111.0,49.0,1.0,-33.4108665,-70.8357791999999,Pudahuel
115000000.0,1.0,3.0,168.0,56.0,1.0,-33.5523256,-70.6189558,La Granja
293062500.0,4.0,3.0,245.0,150.0,1.0,-33.5335578,-70.5587358,La Florida
70000000.0,1.0,2.0,90.0,60.0,1.0,-33.6182529999999,-70.6241278,Puente Alto
148000000.0,1.0,2.0,100.0,,0.0,-33.4708976,-70.7457497,Maipú
59784750.0,1.0,3.0,,,1.0,-33.686159,-71.216684,Melipilla
4228.0,3.0,4.0,175.0,109.0,1.0,-33.3288569,-70.7484111999999,Lampa
586125000.0,4.0,5.0,740.0,291.0,1.0,-33.4834999,-70.5341196999999,Peñalolén
76196250.0,2.0,2.0,85.0,85.0,1.0,-33.1955889485802,-70.6711437632293,Colina
115000000.0,2.0,3.0,100.0,70.0,1.0,-33.4720774578776,-70.7471523714622,Maipú
130000000.0,1.0,3.0,200.0,68.0,1.0,-33.3828288,-70.660692,Conchalí
109019250.0,1.0,2.0,191.0,50.0,1.0,-33.5538101,-70.5801673,La Florida
113317500.0,1.0,3.0,120.0,56.0,1.0,-33.4108012,-70.6913733,Renca
142000000.0,2.0,3.0,144.0,88.0,1.0,-33.5577343,-70.5582567,Puente Alto
1582537500.0,4.0,10.0,813.0,566.0,1.0,-33.4535044,-70.6670333,Santiago
218820000.0,4.0,5.0,496.0,140.0,1.0,-33.5789261,-70.7098963,San Bernardo
135000000.0,2.0,3.0,108.0,108.0,1.0,-33.5202155,-70.783844,Maipú
100000000.0,2.0,4.0,91.0,95.0,1.0,-33.3620875999999,-70.7407054999999,Quilicura
332137500.0,1.0,5.0,180.0,101.0,0.0,-33.4544912,-70.6038334,Ñuñoa
97687500.0,1.0,2.0,136.0,80.0,1.0,-33.5364847157878,-70.7850186663551,Maipú
95000000.0,2.0,4.0,99.0,125.0,1.0,-33.5661365,-70.7024895999999,San Bernardo
304785000.0,4.0,5.0,350.0,240.0,1.0,-33.5157605,-70.5351485,La Florida
185000000.0,3.0,6.0,130.0,140.0,1.0,-33.5944146,-70.5978669,Puente Alto
130000000.0,1.0,2.0,70.0,105.0,1.0,-33.3642710999999,-70.5024270999999,Lo Barnechea
80103750.0,1.0,3.0,100.0,70.0,1.0,-33.5691439,-70.5864437,La Florida
105000000.0,2.0,2.0,100.0,75.0,1.0,-33.6640451181444,-70.9174761656179,Talagante
370000000.0,1.0,6.0,380.0,100.0,1.0,-33.494167,-70.6680382999999,Pedro Aguirre Cerda
151500000.0,3.0,4.0,130.0,130.0,1.0,-33.553571,-70.7955052,Maipú
155000000.0,2.0,5.0,179.0,149.0,0.0,-33.4108135,-70.6733394,Independencia
140000000.0,2.0,3.0,200.0,150.0,1.0,-33.4910681,-70.6035974,Macul
683812500.0,5.0,7.0,5000.0,415.0,1.0,-33.2599808,-70.6633029,Colina
2075.0,1.0,3.0,98.0,40.0,0.0,-33.4833333,-70.55,Peñalolén
98000000.0,1.0,2.0,92.0,85.0,1.0,-33.5040656,-70.6817265999999,Pedro Aguirre Cerda
145000000.0,3.0,3.0,128.0,92.0,1.0,-33.5576956,-70.7870606,Maipú
110000000.0,1.0,2.0,126.0,91.0,1.0,-33.4955429,-70.7444864,Maipú
84753675.0,1.0,3.0,83.0,49.0,1.0,-33.5847226,-70.6056667,Puente Alto
35000.0,1.0,2.0,,50.0,0.0,-33.39212,-71.12599,Curacaví
140000000.0,1.0,2.0,,,0.0,-33.4220913,-70.6659109,Independencia
84000000.0,1.0,3.0,84.0,80.0,0.0,-33.4970944,-70.6829782,Pedro Aguirre Cerda
160207500.0,2.0,5.0,152.0,100.0,1.0,-33.5719425000925,-70.5778596699135,Puente Alto
150000000.0,2.0,5.0,500.0,300.0,0.0,-33.398321290792,-70.6770997368559,Conchalí
63000000.0,1.0,3.0,112.0,54.0,1.0,-33.1907503,-70.6643955999999,Colina
141256125.0,1.0,1.0,,29.0,0.0,-33.4523112,-70.6701018999999,Santiago
3574.0,3.0,3.0,118.0,80.0,1.0,-33.61276,-70.6855999,San Bernardo
95000000.0,2.0,6.0,150.0,150.0,1.0,-33.5166667,-70.7666667,Maipú
422010000.0,4.0,7.0,406.0,180.0,1.0,-33.4524715999999,-70.5842174,Ñuñoa
597847500.0,4.0,4.0,300.0,160.0,1.0,-33.4360376919186,-70.5400955468245,La Reina
351675000.0,3.0,4.0,330.0,137.0,1.0,-33.5102917,-70.5278743,La Florida
135000000.0,1.0,4.0,147.0,112.0,1.0,-33.5623114,-70.5743542,La Florida
410287500.0,3.0,6.0,600.0,167.0,1.0,-33.4803342,-70.5962402,Macul
220000000.0,3.0,4.0,199.0,164.0,1.0,-33.5373896,-70.5676199,La Florida
226635000.0,3.0,7.0,200.0,114.0,1.0,-33.4781443,-70.5533962,Peñalolén
157000000.0,3.0,3.0,157.0,99.0,1.0,-33.5705734,-70.5400727,Puente Alto
107000000.0,1.0,3.0,120.0,45.0,0.0,-33.5558732,-70.5633187,La Florida
264000000.0,3.0,4.0,206.0,136.0,1.0,-33.5337042,-70.5707616,La Florida
635000000.0,2.0,4.0,450.0,165.0,1.0,-33.4340159,-70.5575599,La Reina
511882500.0,3.0,3.0,504.0,153.0,1.0,-33.2568556,-70.6391488,Colina
110000000.0,1.0,2.0,150.0,80.0,1.0,-33.6548717,-70.9122039,Talagante
107000000.0,6.0,7.0,525.0,160.0,0.0,-33.738935,-70.8629957,Isla de Maipo
82839000.0,1.0,3.0,135.0,135.0,0.0,-33.8132505,-70.7406707,Paine
214912500.0,3.0,3.0,185.0,74.0,1.0,-33.7545274,-70.7389516,Buin
128947500.0,2.0,4.0,160.0,110.0,1.0,-33.5601244,-70.7071264,San Bernardo
95733750.0,2.0,3.0,110.0,110.0,0.0,-33.8169852,-70.7402422,Paine
349721250.0,3.0,4.0,378.0,140.0,1.0,-33.7496294,-70.735223,Buin
138000000.0,1.0,2.0,428.0,139.0,1.0,-33.7373954,-70.7456146,Buin
410287500.0,4.0,4.0,240.0,140.0,0.0,-33.7503228,-70.7352574,Buin
80000000.0,1.0,2.0,80.0,56.0,0.0,-33.7486489,-70.7515379,Buin
145000000.0,2.0,3.0,182.0,76.0,1.0,-33.5281991999999,-70.5881143,La Florida
170000000.0,2.0,3.0,120.0,92.0,1.0,-33.5561046,-70.7945849,Maipú
160000000.0,1.0,4.0,108.0,106.0,0.0,-33.450596,-70.6564564999999,Santiago
150000000.0,2.0,3.0,195.0,80.0,1.0,-33.5391855,-70.7782939,Maipú
216475500.0,2.0,3.0,150.0,95.0,1.0,-33.3857293,-70.7312745,Quilicura
126000000.0,1.0,3.0,142.0,98.0,0.0,-33.4186184,-70.7043418,Quinta Normal
300000000.0,3.0,5.0,5824.0,244.0,1.0,-33.6923083,-70.8425322,Talagante
83000000.0,2.0,5.0,120.0,100.0,1.0,-33.6033476,-70.5640613,Puente Alto
371212500.0,4.0,3.0,471.0,154.0,1.0,-33.2067372,-70.7287714,Colina
160207500.0,2.0,3.0,132.0,80.0,1.0,-33.3967661,-70.7433491,Renca
300000000.0,3.0,5.0,5824.0,244.0,1.0,-33.6923083,-70.8425322,Talagante
937800000.0,,,1000.0,240.0,0.0,-33.3717917,-70.5113071,Las Condes
972967500.0,3.0,3.0,423.0,220.0,1.0,-33.3933028,-70.5890745,Vitacura
699442500.0,3.0,3.0,360.0,210.0,1.0,-33.423528,-70.57298,Las Condes
155000000.0,3.0,5.0,15537.0,9735.0,1.0,-33.5933071,-70.5431704,Puente Alto
211005000.0,,3.0,88.0,88.0,0.0,-33.4442911,-70.5794376,Ñuñoa
296970000.0,4.0,4.0,350.0,140.0,1.0,-33.5194541,-70.5359988,La Florida
293062500.0,4.0,4.0,353.0,140.0,1.0,-33.5174158,-70.5376797,La Florida
120000000.0,2.0,4.0,100.0,83.0,1.0,-33.4644686,-70.5418224,Peñalolén
216475500.0,2.0,3.0,150.0,95.0,1.0,-33.3857293,-70.7312745,Quilicura
150000000.0,2.0,3.0,195.0,80.0,1.0,-33.5391855,-70.7782939,Maipú
90000000.0,1.0,3.0,99.0,52.0,1.0,-33.7138215,-70.737943,Buin
527512500.0,2.0,5.0,641.0,500.0,1.0,-33.4950199,-70.6633595,San Miguel
130000000.0,1.0,3.0,191.0,81.0,1.0,-33.4118614,-70.7107252,Quinta Normal
78814275.0,1.0,2.0,61.0,42.0,1.0,-33.5491841,-70.7949729,Maipú
83000000.0,2.0,5.0,120.0,100.0,1.0,-33.6033476,-70.5640613,Puente Alto
126000000.0,1.0,3.0,142.0,98.0,0.0,-33.4186184,-70.7043418,Quinta Normal
214912500.0,2.0,3.0,180.0,110.0,1.0,-33.4955347,-70.7396534,Maipú
226635000.0,3.0,3.0,200.0,87.0,1.0,-33.5611722,-70.799653,Padre Hurtado
80000000.0,2.0,3.0,80.0,58.0,1.0,-33.5021181,-70.7898984999999,Maipú
168608625.0,2.0,3.0,80.0,80.0,0.0,-33.4792435,-70.538442,Peñalolén
168608625.0,2.0,3.0,80.0,80.0,0.0,-33.4792435,-70.538442,Peñalolén
84011250.0,1.0,3.0,67.0,67.0,1.0,-33.3573723,-70.7441405,Quilicura
125000000.0,2.0,2.0,70.0,52.0,1.0,-33.5975514842048,-70.5490688251312,Puente Alto
99000000.0,1.0,3.0,136.0,80.0,0.0,-33.5448995,-70.7633782,Maipú
165000000.0,2.0,3.0,200.0,180.0,1.0,-33.3847596,-70.6800775999999,Conchalí
183000000.0,2.0,4.0,156.0,,1.0,-33.5599718,-70.7866492,Maipú
76196250.0,2.0,2.0,109.0,50.0,1.0,-33.8164125,-70.7391258,Paine
135000000.0,2.0,3.0,140.0,82.0,1.0,-33.6062814,-70.5404234,Puente Alto
185000000.0,3.0,5.0,154.0,147.0,1.0,-33.5066562,-70.7030537999999,Cerrillos
96000000.0,1.0,3.0,195.0,,1.0,-33.7327277039888,-70.9418585866526,Isla de Maipo
90000000.0,1.0,2.0,88.0,46.0,0.0,-33.4600612,-70.7483433,Pudahuel
117225000.0,2.0,3.0,85.0,80.0,0.0,-33.5977906,-70.5678332,Puente Alto
152001750.0,3.0,3.0,156.0,92.0,0.0,-33.6423993,-70.7003752,San Bernardo
94000000.0,2.0,2.0,107.0,65.0,1.0,-33.5675226,-70.5724646,Puente Alto
164740200.0,1.0,3.0,318.0,63.0,1.0,-33.6118016,-70.561416,Puente Alto
185606250.0,4.0,3.0,180.0,140.0,1.0,-33.746189,-70.7476863,Buin
178000000.0,3.0,4.0,140.0,135.0,1.0,-33.5656743,-70.7797631999999,Maipú
250000000.0,2.0,5.0,120.0,100.0,1.0,-33.5578806,-70.7881877,Maipú
80000000.0,1.0,2.0,83.0,44.0,1.0,-33.551521,-70.6146016,La Granja
250000000.0,3.0,6.0,600.0,170.0,1.0,-33.6181913684557,-70.6244183344944,Puente Alto
84011250.0,1.0,3.0,67.0,67.0,1.0,-33.3573723,-70.7441405,Quilicura
140000000.0,2.0,3.0,114.0,54.0,1.0,-33.5582456,-70.6016324,La Florida
90000000.0,1.0,1.0,145.0,44.0,1.0,-33.4729471,-70.5910313,Ñuñoa
110000000.0,1.0,3.0,194.0,164.0,0.0,-35.675147,-71.542969,
110000000.0,2.0,3.0,300.0,70.0,0.0,-33.5152771,-70.742941,Maipú
160000000.0,2.0,4.0,85.0,85.0,1.0,-33.4637241,-70.7380448999999,Pudahuel
145000000.0,2.0,3.0,139.0,75.0,1.0,-33.4900743,-70.7460425,Maipú
160000000.0,2.0,3.0,116.0,84.0,0.0,-33.5139402,-70.759238,Maipú
438030750.0,2.0,5.0,572.0,311.0,1.0,-33.4537471999999,-70.697959,Estación Central
600.0,4.0,4.0,400.0,400.0,1.0,-33.4452217,-70.6573657,Santiago
200000000.0,1.0,5.0,155.0,155.0,0.0,-33.4691199,-70.641997,Santiago
100000000.0,2.0,3.0,100.0,100.0,1.0,-33.6166667,-70.5666667,Puente Alto
145000000.0,2.0,5.0,145.0,119.0,1.0,-33.5289948,-70.5898315,La Florida
68000000.0,1.0,2.0,,,1.0,-33.5899325,-70.5677314,Puente Alto
341906250.0,3.0,3.0,463.0,119.0,1.0,-33.4507761,-70.8252224,Pudahuel
275000000.0,1.0,3.0,825.0,106.0,1.0,-33.6069803,-70.8518053,Peñaflor
1.0,3.0,4.0,230.0,162.0,1.0,-33.3823359,-70.6453745,Recoleta
100000000.0,2.0,4.0,140.0,125.0,1.0,-33.577303,-70.6033013999999,Puente Alto
143000000.0,1.0,3.0,130.0,71.0,1.0,-33.5089848,-70.750283,Maipú
88000000.0,1.0,3.0,100.0,75.0,1.0,-33.5390766,-70.7768018,Maipú
778569375.0,4.0,6.0,542.0,197.0,1.0,-33.435559,-70.5844481,Providencia
380000000.0,3.0,5.0,800.0,220.0,1.0,-33.5981085,-70.5118626,Puente Alto
457177500.0,4.0,4.0,470.0,160.0,1.0,-33.3198193,-70.6520684,Colina
375120000.0,3.0,5.0,336.0,120.0,1.0,-33.4426254754707,-70.5695017224643,La Reina
204205950.0,3.0,6.0,177.0,160.0,1.0,-33.3822740071291,-70.7323652402895,Quilicura
75024000.0,1.0,2.0,,,1.0,-33.6039685,-70.6710545,San Bernardo
180000000.0,2.0,4.0,216.0,99.0,1.0,-33.4572036680953,-70.6975882936401,Estación Central
91826250.0,1.0,3.0,62.0,98.0,1.0,-33.5029209,-70.7956597,Maipú
280000000.0,2.0,5.0,250.0,150.0,1.0,-33.4794894,-70.6901372,Cerrillos
120000000.0,1.0,4.0,210.0,107.0,1.0,-33.497536,-70.6633758,San Miguel
82057500.0,2.0,3.0,169.0,92.0,1.0,-33.678612,-70.983513,El Monte
111363750.0,1.0,4.0,128.0,98.0,1.0,-33.40059987786,-70.727317989627,Renca
120000000.0,2.0,3.0,153.0,72.0,1.0,-33.5635334,-70.7815786,Maipú
160000000.0,2.0,4.0,251.0,119.0,1.0,-33.3858804,-70.6606445,Conchalí
105502500.0,2.0,3.0,128.0,67.0,1.0,-33.3307398,-70.7476727,Lampa
214912500.0,2.0,3.0,310.0,105.0,1.0,-33.2014173,-70.6530758,Colina
566587500.0,4.0,4.0,568.0,185.0,1.0,-33.2118721,-70.6775134,Colina
160207500.0,2.0,2.0,151.0,56.0,1.0,-33.5575122,-70.557099,Puente Alto
218820000.0,1.0,2.0,1602.0,88.0,1.0,-33.8570905331865,-70.6731651136154,Paine
308692500.0,2.0,3.0,5000.0,140.0,1.0,-33.6937579639834,-70.92342421739,Talagante
398565000.0,4.0,4.0,600.0,143.0,1.0,-33.2302931,-70.6840743,Colina
976484250.0,5.0,5.0,3500.0,351.0,1.0,-33.195275,-70.670897,Colina
150000000.0,2.0,2.0,244.0,104.0,1.0,-33.4924545,-70.6035144,Macul
560000000.0,2.0,5.0,615.0,140.0,1.0,-33.5166667,-70.7666667,Maipú
367305000.0,3.0,5.0,270.0,125.0,1.0,-33.5082680872609,-70.5489324325073,Peñalolén
367305000.0,3.0,5.0,270.0,125.0,1.0,-33.5082680872609,-70.5489324325073,Peñalolén
90000000.0,2.0,2.0,112.0,70.0,0.0,-33.4556542,-70.7150939,Lo Prado
156300000.0,3.0,3.0,170.0,90.0,1.0,-33.6344488,-70.6742727,San Bernardo
265710000.0,3.0,3.0,114.0,89.0,1.0,-33.3456552,-70.6731822,Huechuraba
164115000.0,3.0,3.0,179.0,86.0,1.0,-33.3246244,-70.7516267,Lampa
78000000.0,1.0,4.0,85.0,102.0,1.0,-33.58072,-70.8074795,Padre Hurtado
116000000.0,1.0,3.0,116.0,116.0,1.0,-33.478146,-70.726974,Maipú
95000000.0,1.0,4.0,120.0,100.0,0.0,-33.4661777,-70.752116,Maipú
230000000.0,2.0,3.0,1600.0,1600.0,0.0,-33.6170801,-70.6331477,La Pintana
125000000.0,2.0,3.0,149.0,57.0,0.0,-33.5898749,-70.5376677,Puente Alto
170000000.0,3.0,3.0,332.0,103.0,0.0,-33.1627896,-70.7876923,Tiltil
100000000.0,1.0,3.0,136.0,50.0,0.0,-33.6168325,-70.5575243,Puente Alto
175000000.0,1.0,3.0,683.0,95.0,0.0,-33.516065,-70.7513163,Maipú
70000000.0,1.0,2.0,40.0,40.0,0.0,-33.4377968,-70.6504451,Santiago
334091250.0,3.0,3.0,220.0,119.0,1.0,-33.4969237,-70.5535218999999,Peñalolén
487656000.0,3.0,4.0,420.0,85.0,1.0,-33.4325454331233,-70.556494963555,La Reina
170000000.0,2.0,6.0,128.0,116.0,1.0,-33.5504619581785,-70.5801074700074,La Florida
75000000.0,1.0,2.0,,,0.0,-33.410286,-70.7251708,Renca
1445775000.0,,,625.0,,0.0,-33.4544912,-70.6038334,Ñuñoa
125000000.0,1.0,3.0,153.0,99.0,1.0,-33.6112727,-70.5625046999999,Puente Alto
9086.0,1.0,2.0,204.0,119.0,1.0,-33.3917561999999,-70.5398933,Las Condes
279000000.0,2.0,4.0,383.0,165.0,0.0,-33.4932512,-70.6617784,San Miguel
432951000.0,2.0,3.0,451.0,278.0,1.0,-33.4541036,-70.5607662,La Reina
95000000.0,1.0,3.0,91.0,60.0,0.0,-33.3287943,-70.7723505,Lampa
264537750.0,3.0,3.0,328.0,129.0,1.0,-33.5414599,-70.6577150999999,La Cisterna
145000000.0,2.0,3.0,198.0,58.0,1.0,-33.5888449,-70.5319667999999,Puente Alto
306738750.0,3.0,3.0,298.0,123.0,1.0,-33.5111554,-70.5546475,Peñalolén
